pid,code,duration,code_score,A/C,M/F,code_count,engagement_score,norm_engagement_score
139,"['Approach', 'None']","[3200, 3520]","[0, 4]",Child,Female,2,14080,1.0914051841746248
140,"['Approach', 'Touch', 'None']","[3120, 4160, 9120]","[0, 5, 4]",Child,Female,3,57280,4.968765706900266
141,"['Approach', 'None']","[18800, 1600]","[0, 4]",Adult,Female,2,6400,0.4020966468011776
142,"['Approach', 'None']","[9040, 5040]","[0, 4]",Adult,Male,2,20160,1.6371077762619373
143,"['Approach', 'Touch', 'None']","[6540, 2880, 33120]","[0, 5, 4]",Child,Male,3,146880,13.010698642923819
144,"['Approach', 'None', 'Touch', 'None']","[8080, 9600, 8160, 18240]","[0, 4, 5, 4]",Child,Male,4,152160,13.484598262368062
147,"['Approach', 'None']","[8000, 131440]","[0, 4]",Adult,Female,2,525760,47.01658648668055
148,"['Approach', 'Gesture', 'None']","[3040, 3040, 26480]","[0, 5, 4]",Adult,Female,3,121120,10.698642923817046
149,"['Approach', 'None']","[2960, 30400]","[0, 4]",Adult,Female,2,121600,10.741724707402886
150,"['Approach', 'None']","[11520, 7840]","[0, 4]",Adult,Female,2,31360,2.6423493932648814
151,"['Approach', 'Touch']","[5120, 9520]","[0, 5]",Child,Male,2,47600,4.09994973791915
152,"['Approach', 'None']","[3280, 79680]","[0, 4]",Child,Male,2,318720,28.4339771666547
153,"['Approach', 'None', 'Gesture', 'Touch', 'None']","[8400, 24800, 2240, 5120, 29120]","[0, 4, 5, 5, 4]",Child,Male,5,252480,22.488691031808717
154,"['Approach', 'None']","[3200, 6880]","[0, 4]",Child,Male,2,27520,2.2976951245781576
155,"['Approach', 'Touch', 'Gesture', 'None']","[7840, 17760, 6000, 6960]","[0, 5, 5, 4]",Child,Male,4,146640,12.989157751130897
156,"['Follow', 'Gesture']","[17440, 4560]","[2, 5]",Child,Male,2,57680,5.004667193221799
158,"['Approach', 'None']","[7360, 7440]","[0, 4]",Adult,Female,2,29760,2.4987434479787463
159,"['Approach', 'Touch', 'None', 'Touch', 'None']","[11520, 12480, 4880, 2800, 16320]","[0, 5, 4, 5, 4]",Child,Male,5,161200,14.295971853234724
160,"['Approach', 'Touch', 'None']","[7520, 14400, 30960]","[0, 5, 4]",Child,Male,3,195840,17.405040568679546
161,"['Approach', 'None']","[7440, 3360]","[0, 4]",Child,Male,2,13440,1.0339628060601709
162,"['Approach', 'Touch']","[7440, 9200]","[0, 5]",Adult,Female,2,46000,3.956343792633015
163,"['Approach', 'None']","[10560, 10960]","[0, 4]",Adult,Female,2,43840,3.7624757664967334
164,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[3320, 3840, 17280, 3680, 27360, 38840, 7840]","[0, 5, 4, 5, 4, 5, 4]",Adult,Female,7,441720,39.473684210526315
165,"['Approach', 'Touch', 'None']","[3520, 4400, 10880]","[0, 5, 4]",Adult,Female,3,65520,5.70833632512386
166,"['Approach', 'Touch']","[6560, 8080]","[0, 5]",Adult,Female,2,40400,3.453722984131543
168,"['Approach', 'Gesture', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch']","[7840, 6400, 24480, 8880, 6800, 13520, 1600, 10400]","[0, 5, 4, 5, 4, 5, 4, 5]",Adult,Female,8,327520,29.22380986572844
169,"['Approach', 'Gesture', 'None']","[2880, 2880, 9360]","[0, 5, 4]",Adult,Male,3,51840,4.480505492927407
170,"['Approach', 'None', 'Gesture', 'None', 'None']","[16480, 26240, 2320, 7760, 13440]","[0, 4, 5, 4, 4]",Adult,Male,5,201360,17.90048107991671
171,"['Approach', 'None', 'Touch', 'None']","[6000, 2560, 9840, 4160]","[0, 4, 5, 4]",Adult,Male,4,76080,6.65613556401235
172,"['Approach', 'None']","[2800, 6960]","[0, 4]",Adult,Male,2,27840,2.3264163136353844
173,"['Approach', 'None']","[11360, 6720]","[0, 4]",Adult,Male,2,26880,2.2402527464637036
175,"['Approach', 'None']","[9520, 38080]","[0, 4]",Adult,Male,2,152320,13.498958856896676
176,"['Approach', 'None']","[17280, 3360]","[0, 4]",Adult,Male,2,13440,1.0339628060601709
177,"['Approach', 'None', 'Gesture', 'None', 'Gesture']","[3600, 2640, 7440, 3040, 3240]","[0, 4, 5, 4, 5]",Child,Male,5,76120,6.659725712644502
178,"['Approach', 'None', 'Gesture', 'None']","[10640, 10800, 7840, 10000]","[0, 4, 5, 4]",Child,Male,4,122400,10.813527680045954
179,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'Gesture', 'None', 'Gesture', 'None']","[5120, 11080, 4000, 15280, 4800, 29600, 2800, 5200, 7840, 6320, 12240]","[0, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4]",Child,Male,11,419760,37.50269261147412
180,"['Approach', 'None']","[10800, 8080]","[0, 4]",Child,Male,2,32320,2.728512960436562
182,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None', 'Gesture', 'None', 'Gesture']","[5680, 2880, 7280, 53920, 4400, 30480, 2400, 2960, 7760]","[0, 4, 5, 4, 5, 4, 5, 4, 5]",Child,Male,9,470160,42.026279887987364
183,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None']","[8000, 8320, 5160, 8880, 4560, 11760]","[0, 4, 5, 4, 5, 4]",Child,Male,6,164440,14.586773892439147
184,"['Approach', 'Gesture', 'None']","[7360, 7200, 11200]","[0, 5, 4]",Child,Male,3,80800,7.079773102606447
185,"['Approach', 'Gesture', 'None', 'Gesture', 'None']","[10240, 7520, 3040, 3520, 16080]","[0, 5, 4, 5, 4]",Child,Male,5,131680,11.646442162705537
190,"['Approach', 'Touch', 'Gesture', 'Touch', 'Gesture']","[5280, 6120, 4720, 32080, 7360]","[0, 5, 5, 5, 5]",Child,Female,5,251400,22.391757018740577
191,"['Approach', 'Touch']","[4560, 36800]","[0, 5]",Child,Female,2,184000,16.342356573562146
192,"['Approach', 'Touch']","[11040, 44880]","[0, 5]",Child,Female,2,224400,19.96840669203705
193,"['Approach', 'Touch']","[6960, 26160]","[0, 5]",Child,Female,2,130800,11.567458892798161
194,"['Approach', 'None']","[6160, 9680]","[0, 4]",Child,Female,2,38720,3.3029367415811013
195,"['Approach', 'Gesture', 'Touch', 'Touch', 'Touch', 'None', 'Touch', 'Touch', 'Touch']","[6000, 5320, 14400, 11160, 6200, 3000, 16520, 17800, 24280]","[0, 5, 5, 5, 5, 4, 5, 5, 5]",Child,Female,9,490400,43.842895095856974
204,"['Approach', 'None']","[23440, 45040]","[0, 4]",Child,Female,2,180160,15.997702304875421
205,"['Approach', 'Touch']","[19760, 13120]","[0, 5]",Child,Female,2,65600,5.715516622388167
206,"['Approach', 'None', 'Gesture']","[3360, 71040, 12680]","[0, 4, 5]",Child,Female,3,347560,31.022474330437277
207,"['Approach', 'None']","[10000, 22760]","[0, 4]",Child,Male,2,91040,7.998851152437711
208,"['Approach', 'None']","[9040, 2960]","[0, 4]",Child,Male,2,11840,0.8903568607740361
209,"['Approach', 'None']","[15920, 8560]","[0, 4]",Child,Female,2,34240,2.900840094779924
210,"['Approach', 'None']","[8960, 37040]","[0, 4]",Child,Female,2,148160,13.125583399152724
211,"['Approach', 'Gesture']","[18160, 45360]","[0, 5]",Child,Female,2,226800,20.183815609966253
212,"['Approach', 'Touch']","[6480, 49040]","[0, 5]",Child,Male,2,245200,21.835283980756802
215,"['Follow', 'Touch']","[13840, 19600]","[2, 5]",Child,Male,2,125680,11.107919867882531
216,"['Approach', 'None']","[4640, 11280]","[0, 4]",Child,Female,2,45120,3.877360522725641
217,"['Approach', 'Touch']","[4080, 52560]","[0, 5]",Child,Female,2,262800,23.414949378904286
218,"['Approach', 'Touch']","[2880, 86720]","[0, 5]",Child,Female,2,433600,38.74488403819918
219,"['Approach', 'None']","[13120, 8320]","[0, 4]",Child,Female,2,33280,2.814676527608243
220,"['Approach', 'Touch']","[6160, 2640]","[0, 5]",Child,Female,2,13200,1.0124219142672506
222,"['Approach', 'Touch']","[4000, 63920]","[0, 5]",Child,Female,2,319600,28.512960436562075
223,"['Approach', 'None']","[5920, 38960]","[0, 4]",Child,Female,2,155840,13.814891936526172
224,"['Approach', 'None']","[6400, 5120]","[0, 4]",Child,Female,2,20480,1.6658289653191642
225,"['Approach', 'Touch']","[8000, 32000]","[0, 5]",Child,Female,2,160000,14.188267394270124
226,"['Approach', 'None', 'Touch']","[9760, 11840, 93120]","[0, 4, 5]",Child,Female,3,512960,45.867738924391475
229,"['Approach', 'Touch']","[2720, 94640]","[0, 5]",Child,Female,2,473200,42.29913118403102
230,"['Approach', 'None']","[4720, 14640]","[0, 4]",Child,Female,2,58560,5.083650463129174
231,"['Approach', 'None']","[4320, 22400]","[0, 4]",Child,Female,2,89600,7.869605801680189
232,"['Approach', 'None']","[8560, 12880]","[0, 4]",Child,Female,2,51520,4.45178430387018
233,"['Approach', 'Touch']","[3360, 2880]","[0, 5]",Child,Male,2,14400,1.1201263732318518
234,"['Approach', 'Touch']","[4960, 4240]","[0, 5]",Child,Male,2,21200,1.730451640697925
235,"['Approach', 'Touch']","[3960, 33960]","[0, 5]",Child,Male,2,169800,15.0678538091477
236,"['Approach', 'Touch']","[2320, 56560]","[0, 5]",Child,Male,2,282800,25.210023694980972
243,"['Approach', 'None']","[11520, 10320]","[0, 4]",Child,Male,2,41280,3.532706254038917
244,"['Approach', 'None']","[5600, 3440]","[0, 4]",Child,Male,2,13760,1.0626839951173979
245,"['Approach', 'None', 'Touch']","[7120, 8960, 22720]","[0, 4, 5]",Child,Male,3,149440,13.240468155381633
246,"['Approach', 'Touch']","[4240, 45120]","[0, 5]",Child,Male,2,225600,20.07611115100165
247,"['Approach', 'Touch']","[2080, 12560]","[0, 5]",Child,Male,2,62800,5.464206218137431
251,"['Approach', 'Touch']","[11680, 81920]","[0, 5]",Child,Male,2,409600,36.59079485890716
252,"['Approach', 'None']","[2640, 23760]","[0, 4]",Child,Male,2,95040,8.357866015653048
253,"['Approach', 'None']","[4800, 33280]","[0, 4]",Child,Male,2,133120,11.775687513463057
254,"['Approach', 'Touch', 'Touch', 'Touch']","[2000, 63680, 95680, 4080]","[0, 5, 5, 5]",Child,Male,4,817200,73.17440942055
257,"['Approach', 'None']","[7680, 83840]","[0, 4]",Child,Female,2,335360,29.9274789976305
258,"['Approach', 'Touch', 'None']","[8400, 56800, 22240]","[0, 5, 4]",Child,Female,3,372960,33.30221871185467
259,"['Approach', 'None']","[7440, 6000]","[0, 4]",Child,Female,2,24000,1.9817620449486608
260,"['Approach', 'Touch']","[4160, 4800]","[0, 5]",Child,Female,2,24000,1.9817620449486608
261,"['Approach', 'Gesture']","[2080, 4160]","[0, 5]",Child,Male,2,20800,1.694550154376391
263,"['Approach', 'Touch']","[5840, 35600]","[0, 5]",Child,Male,2,178000,15.80383427873914
264,"['Approach', 'None']","[10080, 16720]","[0, 4]",Child,Male,2,66880,5.830401378617075
265,"['Approach', 'None']","[6400, 83680]","[0, 4]",Child,Male,2,334720,29.87003661951605
266,"['Approach', 'None']","[4480, 6480]","[0, 4]",Child,Male,2,25920,2.1540891792920225
268,"['Approach', 'None']","[2240, 13200]","[0, 4]",Child,Male,2,52800,4.566669060099088
269,"['Approach', 'None', 'None']","[4720, 6080, 20960]","[0, 4, 4]",Child,Male,3,108160,9.535434766999353
270,"['Approach', 'None']","[6880, 9040]","[0, 4]",Child,Female,2,36160,3.0731672291232854
271,"['Approach', 'None']","[5200, 31760]","[0, 4]",Child,Female,2,127040,11.229984921375745
272,"['Approach', 'None']","[10240, 10720]","[0, 4]",Child,Female,2,42880,3.676312199325052
273,"['Approach', 'None', 'None']","[6320, 41280, 18080]","[0, 4, 4]",Child,Female,3,237440,21.13879514611905
274,"['Approach', 'None']","[12720, 37600]","[0, 4]",Child,Male,2,150400,13.326631722553314
275,"['Approach', 'None']","[17200, 59760]","[0, 4]",Child,Male,2,239040,21.282401091405184
276,"['Approach', 'None']","[8960, 3040]","[0, 4]",Child,Male,2,12160,0.919078049831263
277,"['Approach', 'None']","[7360, 2880]","[0, 4]",Child,Female,2,11520,0.8616356717168091
280,"['Approach', 'None']","[9360, 149920]","[0, 4]",Child,Male,2,599680,53.65118115889997
281,"['Approach', 'Touch']","[6240, 30080]","[0, 5]",Child,Male,2,150400,13.326631722553314
282,"['Approach', 'None']","[2800, 10880]","[0, 4]",Child,Male,2,43520,3.7337545774395062
283,"['Approach', 'None']","[4320, 13040]","[0, 4]",Child,Male,2,52160,4.509226681984634
284,"['Approach', 'None']","[34160, 2960]","[0, 4]",Child,Female,2,11840,0.8903568607740361
285,"['Approach', 'None']","[4800, 20560]","[0, 4]",Child,Female,2,82240,7.209018453363969
286,"['Approach', 'None']","[3600, 3440]","[0, 4]",Child,Female,2,13760,1.0626839951173979
287,"['Approach', 'None']","[8800, 10880]","[0, 4]",Child,Female,2,43520,3.7337545774395062
289,"['Follow', 'None']","[13600, 17680]","[2, 4]",Child,Female,2,97920,8.61635671716809
290,"['Approach', 'None', 'Touch']","[3920, 73200, 29920]","[0, 4, 5]",Child,Female,3,442400,39.53471673727292
291,"['Approach', 'None']","[7280, 20080]","[0, 4]",Child,Female,2,80320,7.0366913190206075
292,"['Approach', 'Touch']","[4320, 32560]","[0, 5]",Child,Female,2,162800,14.439577798520858
293,"['Approach', 'Touch', 'Gesture', 'Touch']","[7120, 27680, 16000, 33840]","[0, 5, 5, 5]",Child,Male,4,387600,34.616213111222805
295,"['Approach', 'None']","[5200, 38880]","[0, 4]",Adult,Female,2,155520,13.786170747468946
296,"['Approach', 'None']","[5280, 15840]","[0, 4]",Adult,Female,2,63360,5.514468298987578
297,"['Approach', 'Gesture']","[9600, 9920]","[0, 5]",Adult,Female,2,49600,4.279457169526819
302,"['Approach', 'Gesture', 'Touch']","[5360, 18080, 4160]","[0, 5, 5]",Child,Male,3,111200,9.80828606304301
303,"['Approach', 'Gesture']","[5200, 3200]","[0, 5]",Child,Male,2,16000,1.2637323185179867
305,"['Approach', 'None']","[15520, 640]","[0, 4]",Child,Female,2,2560,0.057442378114453935
307,"['Approach', 'Gesture']","[11200, 26560]","[0, 5]",Child,Female,2,132800,11.74696632440583
308,"['Approach', 'Touch']","[7760, 44080]","[0, 5]",Child,Female,2,220400,19.609391828821714
309,"['Approach', 'Touch']","[3840, 55840]","[0, 5]",Child,Female,2,279200,24.886910318087168
312,"['Approach', 'None']","[6800, 2240]","[0, 4]",Child,Male,2,8960,0.6318661592589934
313,"['Approach', 'None']","[9280, 29280]","[0, 4]",Child,Male,2,117120,10.33962806060171
314,"['Approach', 'None']","[9520, 5520]","[0, 4]",Child,Male,2,22080,1.8094349106052992
316,"['Approach', 'Touch']","[7920, 18080]","[0, 5]",Child,Male,2,90400,7.941408774323257
317,"['Approach', 'Gesture', 'Touch', 'Gesture']","[4720, 6960, 12880, 27360]","[0, 5, 5, 5]",Child,Male,4,236000,21.00954979536153
320,"['Approach', 'None']","[8960, 32480]","[0, 4]",Adult,Female,2,129920,11.488475622890789
321,"['Approach', 'Touch']","[5280, 71840]","[0, 5]",Adult,Female,2,359200,32.067207582393905
322,"['Approach', 'None', 'None']","[6800, 3440, 11600]","[0, 4, 4]",Adult,Female,3,60160,5.227256408415308
323,"['Approach', 'None']","[7760, 3440]","[0, 4]",Adult,Female,2,13760,1.0626839951173979
324,"['Approach', 'None']","[7840, 9440]","[0, 4]",Adult,Female,2,37760,3.216773174409421
325,"['Approach', 'None']","[6240, 24000]","[0, 4]",Adult,Female,2,96000,8.44402958282473
326,"['Approach', 'None']","[6880, 3840]","[0, 4]",Adult,Female,2,15360,1.2062899404035325
328,"['Approach', 'Touch']","[12400, 2080]","[0, 5]",Child,Female,2,10400,0.7611115100165147
329,"['Approach', 'Touch', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[6160, 6560, 134880, 5680, 10240, 3200, 2800, 8720]","[0, 5, 5, 4, 5, 4, 5, 4]",Child,Female,8,842800,75.47210454512818
330,"['Approach', 'None', 'Touch', 'Gesture', 'None', 'None', 'Touch', 'None', 'Touch', 'None']","[2160, 2320, 3360, 4800, 0, 3040, 3440, 640, 69680, 8400]","[0, 4, 5, 5, 4, 4, 5, 4, 5, 4]",Child,Female,10,464000,41.47339699863574
332,"['Approach', 'Touch', 'None', 'Touch', 'None']","[11360, 6160, 1520, 3840, 9040]","[0, 5, 4, 5, 4]",Child,Male,5,92240,8.106555611402312
333,"['Approach', 'None', 'Touch']","[5120, 14800, 13120]","[0, 4, 5]",Child,Male,3,124800,11.028936597975155
335,"['Approach', 'Touch', 'None']","[5600, 44880, 9120]","[0, 5, 4]",Child,Male,3,260880,23.242622244560927
337,"['Approach', 'Gesture']","[15360, 4160]","[0, 5]",Child,Male,2,20800,1.694550154376391
338,"['Approach', 'None']","[2800, 2720]","[0, 4]",Child,Male,2,10880,0.8041932936023553
340,"['Approach', 'Touch']","[8000, 3840]","[0, 5]",Child,Male,2,19200,1.5509442090902563
341,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2560, 2640, 9280, 9840, 5440]","[0, 5, 4, 5, 4]",Child,Male,5,121280,10.71300351834566
342,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[4800, 3280, 2320, 8400, 3440, 22400]","[0, 4, 5, 4, 5, 4]",Child,Male,6,165120,14.647806419185756
343,"['Approach', 'None']","[6720, 10880]","[0, 4]",Child,Male,2,43520,3.7337545774395062
344,"['Approach', 'None']","[3840, 3200]","[0, 4]",Child,Male,2,12800,0.9765204279457169
346,"['Pass', 'Gesture']","[18640, 7920]","[1, 5]",Adult,Female,2,58240,5.054929274071947
348,"['Approach', 'Touch', 'None', 'Touch']","[5440, 9920, 1360, 6080]","[0, 5, 4, 5]",Child,Male,4,85440,7.496230343936238
352,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2320, 8560, 27440, 3840, 7440, 4080, 7200]","[0, 5, 4, 5, 4, 5, 4]",Child,Male,7,250720,22.33072449199397
353,"['Approach', 'Touch', 'Gesture', 'None', 'Touch', 'None']","[4480, 6240, 2160, 7000, 5280, 12160]","[0, 5, 5, 4, 5, 4]",Child,Male,6,145040,12.845551805844762
354,"['Approach', 'None']","[3840, 7600]","[0, 4]",Child,Male,2,30400,2.5561858260932
357,"['Approach', 'None']","[10800, 43920]","[0, 4]",Child,Male,2,175680,15.595605658074243
358,"['Approach', 'None']","[6400, 12000]","[0, 4]",Child,Male,2,48000,4.1358512242406835
359,"['Approach', 'None']","[4080, 49280]","[0, 4]",Adult,Female,2,197120,17.51992532490845
360,"['Approach', 'None']","[9760, 11040]","[0, 4]",Adult,Female,2,44160,3.7911969555539597
361,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2640, 12800, 1160, 6080, 11840]","[0, 5, 4, 5, 4]",Adult,Male,5,146400,12.967616859337976
363,"['Approach', 'Touch', 'None', 'Touch', 'None']","[3200, 9600, 12560, 5280, 3680]","[0, 5, 4, 5, 4]",Child,Male,5,139360,12.335750700078982
364,"['Approach', 'Touch', 'None']","[12240, 5840, 48720]","[0, 5, 4]",Adult,Male,3,224080,19.939685502979824
365,"['Approach', 'Touch', 'None', 'Touch', 'None']","[2400, 2240, 26800, 3200, 8880]","[0, 5, 4, 5, 4]",Adult,Male,5,169920,15.07862425504416
366,"['Approach', 'None']","[5360, 25280]","[0, 4]",Adult,Male,2,101120,8.90356860774036
367,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2320, 640, 2800, 7760, 2480, 21920, 25600, 6080]","[0, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,8,300000,26.753787606806924
368,"['Approach', 'None']","[10480, 8080]","[0, 4]",Adult,Female,2,32320,2.728512960436562
369,"['Approach', 'Touch', 'None']","[2160, 2000, 36000]","[0, 5, 4]",Adult,Female,3,154000,13.649745099447117
370,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'Touch', 'None', 'None', 'Touch', 'None', 'Touch', 'None']","[2880, 6320, 240, 3680, 2880, 4240, 3440, 5280, 2800, 0, 14560, 3920, 11760, 1520, 82480]","[0, 5, 4, 5, 4, 5, 4, 5, 5, 4, 4, 5, 4, 5, 4]",Adult,Female,15,600240,53.70144323975013
371,"['Approach', 'None', 'Touch', 'None', 'Touch', 'Approach', 'Gesture', 'Approach', 'Touch', 'Approach', 'Gesture', 'None']","[2080, 6800, 8800, 9760, 4320, 960, 2240, 12640, 2240, 2080, 25760, 24000]","[0, 4, 5, 4, 5, 0, 5, 0, 5, 0, 5, 4]",Adult,Female,12,379040,33.84792130394199
372,"['Approach', 'None', 'Touch', 'None']","[4240, 2080, 2800, 50480]","[0, 4, 5, 4]",Child,Male,4,224240,19.95404609750844
373,"['Approach', 'None']","[5520, 40000]","[0, 4]",Child,Male,2,160000,14.188267394270124
374,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[13200, 4240, 15840, 3040, 1680, 5520, 2160, 3040, 10320, 7040, 8240]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Male,11,267360,23.82422632296977
375,"['Approach', 'Gesture']","[5920, 5760]","[0, 5]",Child,Male,2,28800,2.412579880807065
380,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[10880, 1200, 2400, 880, 2320, 14880, 3840, 11440]","[0, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,8,156400,13.86515401737632
381,"['Approach', 'None', 'Touch', 'None', 'Gesture', 'Touch', 'None', 'Touch']","[3120, 2160, 2760, 8280, 3360, 2160, 10800, 2400]","[0, 4, 5, 4, 5, 5, 4, 5]",Adult,Male,8,138360,12.24599698427515
382,"['Approach', 'None']","[5120, 7840]","[0, 4]",Adult,Female,2,31360,2.6423493932648814
383,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[4080, 13360, 3600, 2080, 5680, 9760, 23600]","[0, 5, 4, 5, 4, 5, 4]",Adult,Female,7,257520,22.941049759460043
384,"['Approach', 'Gesture', 'None']","[1680, 2240, 16560]","[0, 5, 4]",Adult,Female,3,77440,6.778200617505564
385,"['Approach', 'None']","[12240, 4000]","[0, 4]",Adult,Female,2,16000,1.2637323185179867
386,"['Pass', 'Gesture', 'None', 'Gesture']","[17760, 9440, 1040, 7360]","[1, 5, 4, 5]",Adult,Female,4,105920,9.334386443598765
387,"['Approach', 'None', 'Touch', 'None']","[3680, 12480, 3760, 5680]","[0, 4, 5, 4]",Child,Male,4,91440,8.034752638759244
388,"['Approach', 'None', 'Touch']","[3360, 8400, 9120]","[0, 4, 5]",Child,Male,3,79200,6.936167157320313
389,"['Approach', 'None']","[2320, 1040]","[0, 4]",Child,Male,2,4160,0.2010483234005888
390,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch']","[2080, 10080, 1840, 6720, 320, 3840]","[0, 5, 4, 5, 4, 5]",Child,Male,6,111840,9.865728441157463
391,"['Approach', 'Touch']","[1440, 1200]","[0, 5]",Child,Male,2,6000,0.36619516047964384
392,"['Approach', 'Gesture']","[4240, 7200]","[0, 5]",Child,Male,2,36000,3.0588066345946725
393,"['Approach', 'None', 'Touch']","[3600, 4160, 13520]","[0, 4, 5]",Child,Male,3,84240,7.388525884971638
397,"['Pass', 'Gesture', 'Touch']","[17680, 1120, 2320]","[1, 5, 5]",Adult,Male,3,34880,2.958282472894378
398,"['Approach', 'None']","[11680, 18640]","[0, 4]",Adult,Male,2,74560,6.519709915990522
399,"['Approach', 'None']","[14240, 14080]","[0, 4]",Adult,Male,2,56320,4.882602139728585
400,"['Approach', 'Touch']","[4320, 13520]","[0, 5]",Child,Female,2,67600,5.895024053995836
404,"['Approach', 'None']","[2240, 22160]","[0, 4]",Adult,Female,2,88640,7.783442234508509
405,"['Approach', 'None']","[4560, 36400]","[0, 4]",Adult,Female,2,145600,12.89581388669491
406,"['Approach', 'None']","[4400, 23680]","[0, 4]",Adult,Female,2,94720,8.32914482659582
407,"['Approach', 'Touch', 'None']","[3840, 1440, 20400]","[0, 5, 4]",Adult,Female,3,88800,7.7978028290371215
408,"['Approach', 'None']","[13520, 61280]","[0, 4]",Adult,Female,2,245120,21.828103683492497
409,"['Approach', 'None']","[4960, 28560]","[0, 4]",Adult,Female,2,114240,10.081137359086666
410,"['Approach', 'None']","[12960, 26720]","[0, 4]",Adult,Female,2,106880,9.420550010770445
411,"['Approach', 'None']","[3200, 16160]","[0, 4]",Adult,Female,2,64640,5.629353055216486
414,"['Approach', 'Touch', 'None']","[2800, 12320, 8480]","[0, 5, 4]",Child,Male,3,95520,8.400947799238887
415,"['Approach', 'None', 'Touch', 'None']","[2560, 3440, 2080, 15760]","[0, 4, 5, 4]",Child,Male,4,87200,7.654196883750987
416,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[2400, 3520, 3280, 15760, 3520, 2640, 3680]","[0, 5, 4, 5, 4, 5, 4]",Child,Male,7,151520,13.427155884253608
417,"['Approach', 'None']","[2640, 4000]","[0, 4]",Child,Male,2,16000,1.2637323185179867
418,"['Approach', 'Touch', 'None']","[2800, 1360, 15920]","[0, 5, 4]",Child,Male,3,70480,6.153514755510878
419,"['Approach', 'Touch']","[1200, 22160]","[0, 5]",Child,Male,2,110800,9.772384576721477
420,"['Approach', 'None']","[15520, 24800]","[0, 4]",Child,Male,2,99200,8.731241473396999
421,"['Approach', 'None']","[3200, 30800]","[0, 4]",Child,Male,2,123200,10.88533065268902
422,"['Approach', 'Touch', 'None']","[2640, 17440, 15840]","[0, 5, 4]",Child,Male,3,150560,13.340992317081927
423,"['Approach', 'Touch', 'None', 'Touch']","[7040, 6560, 11280, 10400]","[0, 5, 4, 5]",Child,Male,4,129920,11.488475622890789
427,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[7200, 21600, 4480, 8480, 4160, 2400]","[0, 4, 5, 4, 5, 4]",Child,Female,6,173120,15.365836145616429
428,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[1360, 2080, 8000, 2880, 4240, 3040, 10800, 1760, 4000, 2800, 3600]","[0, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Female,11,185360,16.46442162705536
429,"['Approach', 'None']","[2960, 12320]","[0, 4]",Child,Female,2,49280,4.2507359804695914
430,"['Approach', 'Touch']","[1040, 3600]","[0, 5]",Child,Female,2,18000,1.443239750125655
431,"['Approach', 'None', 'Touch']","[2560, 3440, 3360]","[0, 4, 5]",Child,Female,3,30560,2.5705464206218136
432,"['Approach', 'None', 'Gesture', 'None']","[8400, 1200, 5840, 7680]","[0, 4, 5, 4]",Child,Female,4,64720,5.636533352480793
438,"['Approach', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Gesture', 'None', 'Touch', 'None']","[7440, 21040, 4240, 1920, 3760, 2080, 3280, 2640, 2960, 9280, 3760, 8560]","[0, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5, 4]",Adult,Male,12,272080,24.247863861563868
439,"['Approach', 'None']","[3520, 9520]","[0, 4]",Adult,Male,2,38080,3.2454943634666473
440,"['Approach', 'None']","[4960, 2400]","[0, 4]",Adult,Male,2,9600,0.6893085373734472
442,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Gesture', 'None']","[12000, 2400, 13360, 1680, 7600, 3200, 2560]","[0, 5, 4, 5, 4, 5, 4]",Adult,Female,7,130480,11.538737703740935
443,"['Approach', 'None']","[3840, 2720]","[0, 4]",Adult,Male,2,10880,0.8041932936023553
444,"['Approach', 'Touch', 'None', 'Touch', 'None']","[1920, 2960, 20160, 5520, 14640]","[0, 5, 4, 5, 4]",Adult,Male,5,181600,16.126947655632943
